AmpId	primerId	amp	amps_nb	SequenceId	cluster	cluster_group	sequence	PositionInSequence	Length	count_I	count_II	count_III	count_IV	non_target_count
18019_5_amp_14	18019_5	14.0	22.0	Ia_27_19479C00001.1	Ia	I	27_19479C00001.1	53446.0	610.0	21.0	0.0	1.0	0.0	0
18019_5_amp_15	18019_5	15.0	22.0	Ia_28_14556C00034.1	Ia	I	28_14556C00034.1	17816.0	610.0	21.0	0.0	1.0	0.0	0
18019_5_amp_16	18019_5	16.0	22.0	Ia_29_19480C00016.1	Ia	I	29_19480C00016.1	111903.0	610.0	21.0	0.0	1.0	0.0	0
18019_5_amp_17	18019_5	17.0	22.0	Ia_30_6268C00082.1	Ia	I	30_6268C00082.1	101267.0	610.0	21.0	0.0	1.0	0.0	0
18019_5_amp_18	18019_5	18.0	22.0	Ia_31_6270C00026.1	Ia	I	31_6270C00026.1	45326.0	610.0	21.0	0.0	1.0	0.0	0
18019_5_amp_19	18019_5	19.0	22.0	Ic_32_1122.1	Ic	I	32_1122.1	5300176.0	610.0	21.0	0.0	1.0	0.0	0
18019_5_amp_20	18019_5	20.0	22.0	Ic_33_6266C00003.1	Ic	I	33_6266C00003.1	172253.0	610.0	21.0	0.0	1.0	0.0	0
18019_5_amp_21	18019_5	21.0	22.0	Ic_34_23503C00205.1	Ic	I	34_23503C00205.1	8729.0	610.0	21.0	0.0	1.0	0.0	0
18019_5_amp_22	18019_5	22.0	22.0	I_3_22829C00163.2	I	I	3_22829C00163.2	5601.0	610.0	21.0	0.0	1.0	0.0	0
18019_6_amp_1	18019_6	1.0	27.0	III_11_6264C00025.1	III	III	11_6264C00025.1	54044.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_2	18019_6	2.0	27.0	III_13_6010C00006.1	III	III	13_6010C00006.1	412916.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_3	18019_6	3.0	27.0	III_14_1121.1	III	III	14_1121.1	164331.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_4	18019_6	4.0	27.0	III_36_22311C00034.1	III	III	36_22311C00034.1	19683.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_5	18019_6	5.0	27.0	III_37_9940C00570.1	III	III	37_9940C00570.1	3809.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_6	18019_6	6.0	27.0	III_41_22826C00436.1	III	III	41_22826C00436.1	3703.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_7	18019_6	7.0	27.0	I_1_22555C00003.1	I	I	1_22555C00003.1	10266.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_8	18019_6	8.0	27.0	I_2_22603C00002.1	I	I	2_22603C00002.1	23502.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_9	18019_6	9.0	27.0	I_35_18770C00005.1	I	I	35_18770C00005.1	87063.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_10	18019_6	10.0	27.0	I_38_22827C00344.1	I	I	38_22827C00344.1	8703.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_11	18019_6	11.0	27.0	I_4_22608C00001.1	I	I	4_22608C00001.1	5891.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_12	18019_6	12.0	27.0	I_5_22828C00035.2	I	I	5_22828C00035.2	47256.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_13	18019_6	13.0	27.0	Ia_21_284.1	Ia	I	21_284.1	7360083.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_14	18019_6	14.0	27.0	Ia_22_14731C00281.1	Ia	I	22_14731C00281.1	1688.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_15	18019_6	15.0	27.0	Ia_23_10528C00235.1	Ia	I	23_10528C00235.1	4140.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_16	18019_6	16.0	27.0	Ia_24_14478C00049.1	Ia	I	24_14478C00049.1	5295.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_17	18019_6	17.0	27.0	Ia_25_17329C00009.1	Ia	I	25_17329C00009.1	5387.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_18	18019_6	18.0	27.0	Ia_26_17150C00009.1	Ia	I	26_17150C00009.1	5388.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_19	18019_6	19.0	27.0	Ia_27_19479C00001.1	Ia	I	27_19479C00001.1	53443.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_20	18019_6	20.0	27.0	Ia_28_14556C00034.1	Ia	I	28_14556C00034.1	17817.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_21	18019_6	21.0	27.0	Ia_29_19480C00016.1	Ia	I	29_19480C00016.1	111904.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_22	18019_6	22.0	27.0	Ia_30_6268C00082.1	Ia	I	30_6268C00082.1	101268.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_23	18019_6	23.0	27.0	Ia_31_6270C00026.1	Ia	I	31_6270C00026.1	45327.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_24	18019_6	24.0	27.0	Ic_32_1122.1	Ic	I	32_1122.1	5300173.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_25	18019_6	25.0	27.0	Ic_33_6266C00003.1	Ic	I	33_6266C00003.1	172254.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_26	18019_6	26.0	27.0	Ic_34_23503C00205.1	Ic	I	34_23503C00205.1	8730.0	612.0	21.0	0.0	6.0	0.0	0
18019_6_amp_27	18019_6	27.0	27.0	I_3_22829C00163.2	I	I	3_22829C00163.2	5602.0	612.0	21.0	0.0	6.0	0.0	0
18019_8_amp_1	18019_8	1.0	28.0	III_11_6264C00025.1	III	III	11_6264C00025.1	54046.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_2	18019_8	2.0	28.0	III_13_6010C00006.1	III	III	13_6010C00006.1	412918.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_3	18019_8	3.0	28.0	III_14_1121.1	III	III	14_1121.1	164333.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_4	18019_8	4.0	28.0	III_36_22311C00034.1	III	III	36_22311C00034.1	19887.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_5	18019_8	5.0	28.0	III_37_9940C00570.1	III	III	37_9940C00570.1	4013.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_6	18019_8	6.0	28.0	III_41_22826C00436.1	III	III	41_22826C00436.1	3907.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_7	18019_8	7.0	28.0	I_1_22555C00003.1	I	I	1_22555C00003.1	10470.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_8	18019_8	8.0	28.0	I_2_22603C00002.1	I	I	2_22603C00002.1	23706.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_9	18019_8	9.0	28.0	I_35_18770C00005.1	I	I	35_18770C00005.1	87267.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_10	18019_8	10.0	28.0	I_38_22827C00344.1	I	I	38_22827C00344.1	8907.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_11	18019_8	11.0	28.0	I_4_22608C00001.1	I	I	4_22608C00001.1	5893.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_12	18019_8	12.0	28.0	I_5_22828C00035.2	I	I	5_22828C00035.2	47460.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_13	18019_8	13.0	28.0	I_6_22825C00356.1	I	I	6_22825C00356.1	3867.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_14	18019_8	14.0	28.0	Ia_21_284.1	Ia	I	21_284.1	7360287.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_15	18019_8	15.0	28.0	Ia_22_14731C00281.1	Ia	I	22_14731C00281.1	1690.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_16	18019_8	16.0	28.0	Ia_23_10528C00235.1	Ia	I	23_10528C00235.1	4344.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_17	18019_8	17.0	28.0	Ia_24_14478C00049.1	Ia	I	24_14478C00049.1	5499.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_18	18019_8	18.0	28.0	Ia_25_17329C00009.1	Ia	I	25_17329C00009.1	5591.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_19	18019_8	19.0	28.0	Ia_26_17150C00009.1	Ia	I	26_17150C00009.1	5592.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_20	18019_8	20.0	28.0	Ia_27_19479C00001.1	Ia	I	27_19479C00001.1	53647.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_21	18019_8	21.0	28.0	Ia_28_14556C00034.1	Ia	I	28_14556C00034.1	17819.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_22	18019_8	22.0	28.0	Ia_29_19480C00016.1	Ia	I	29_19480C00016.1	111906.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_23	18019_8	23.0	28.0	Ia_30_6268C00082.1	Ia	I	30_6268C00082.1	101270.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_24	18019_8	24.0	28.0	Ia_31_6270C00026.1	Ia	I	31_6270C00026.1	45329.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_25	18019_8	25.0	28.0	Ic_32_1122.1	Ic	I	32_1122.1	5300377.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_26	18019_8	26.0	28.0	Ic_33_6266C00003.1	Ic	I	33_6266C00003.1	172256.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_27	18019_8	27.0	28.0	Ic_34_23503C00205.1	Ic	I	34_23503C00205.1	8732.0	406.0	22.0	0.0	6.0	0.0	0
18019_8_amp_28	18019_8	28.0	28.0	I_3_22829C00163.2	I	I	3_22829C00163.2	5604.0	406.0	22.0	0.0	6.0	0.0	0
18019_12_amp_1	18019_12	1.0	21.0	III_11_6264C00025.1	III	III	11_6264C00025.1	54045.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_2	18019_12	2.0	21.0	III_13_6010C00006.1	III	III	13_6010C00006.1	412917.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_3	18019_12	3.0	21.0	III_14_1121.1	III	III	14_1121.1	164332.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_4	18019_12	4.0	21.0	III_36_22311C00034.1	III	III	36_22311C00034.1	19836.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_5	18019_12	5.0	21.0	III_37_9940C00570.1	III	III	37_9940C00570.1	3962.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_6	18019_12	6.0	21.0	III_41_22826C00436.1	III	III	41_22826C00436.1	3856.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_7	18019_12	7.0	21.0	I_1_22555C00003.1	I	I	1_22555C00003.1	10419.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_8	18019_12	8.0	21.0	I_35_18770C00005.1	I	I	35_18770C00005.1	87216.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_9	18019_12	9.0	21.0	I_38_22827C00344.1	I	I	38_22827C00344.1	8856.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_10	18019_12	10.0	21.0	I_4_22608C00001.1	I	I	4_22608C00001.1	5892.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_11	18019_12	11.0	21.0	I_5_22828C00035.2	I	I	5_22828C00035.2	47409.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_12	18019_12	12.0	21.0	Ia_23_10528C00235.1	Ia	I	23_10528C00235.1	4293.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_13	18019_12	13.0	21.0	Ia_24_14478C00049.1	Ia	I	24_14478C00049.1	5448.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_14	18019_12	14.0	21.0	Ia_25_17329C00009.1	Ia	I	25_17329C00009.1	5540.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_15	18019_12	15.0	21.0	Ia_26_17150C00009.1	Ia	I	26_17150C00009.1	5541.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_16	18019_12	16.0	21.0	Ia_27_19479C00001.1	Ia	I	27_19479C00001.1	53596.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_17	18019_12	17.0	21.0	Ia_30_6268C00082.1	Ia	I	30_6268C00082.1	101269.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_18	18019_12	18.0	21.0	Ia_31_6270C00026.1	Ia	I	31_6270C00026.1	45328.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_19	18019_12	19.0	21.0	Ic_32_1122.1	Ic	I	32_1122.1	5300326.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_20	18019_12	20.0	21.0	Ic_33_6266C00003.1	Ic	I	33_6266C00003.1	172255.0	458.0	15.0	0.0	6.0	0.0	0
18019_12_amp_21	18019_12	21.0	21.0	Ic_34_23503C00205.1	Ic	I	34_23503C00205.1	8731.0	458.0	15.0	0.0	6.0	0.0	0
53208_2_amp_1	53208_2	1.0	30.0	III_12_6265C00002.1	III	III	12_6265C00002.1	400388.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_2	53208_2	2.0	30.0	III_13_6010C00002.1	III	III	13_6010C00002.1	735493.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_3	53208_2	3.0	30.0	III_14_1121.1	III	III	14_1121.1	5993417.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_4	53208_2	4.0	30.0	III_15_10759C00365.1	III	III	15_10759C00365.1	37164.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_5	53208_2	5.0	30.0	III_36_22311C00052.1	III	III	36_22311C00052.1	23771.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_6	53208_2	6.0	30.0	III_37_9940C00458.1	III	III	37_9940C00458.1	42815.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_7	53208_2	7.0	30.0	III_40_23543C00102.1	III	III	40_23543C00102.1	161054.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_8	53208_2	8.0	30.0	III_41_22826C00713.1	III	III	41_22826C00713.1	2080.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_9	53208_2	9.0	30.0	I_1_22555C00007.1	I	I	1_22555C00007.1	129370.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_10	53208_2	10.0	30.0	I_2_22603C00009.1	I	I	2_22603C00009.1	85122.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_11	53208_2	11.0	30.0	I_35_18770C00002.1	I	I	35_18770C00002.1	217904.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_12	53208_2	12.0	30.0	I_38_22827C00280.1	I	I	38_22827C00280.1	38125.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_13	53208_2	13.0	30.0	I_4_22608C00012.1	I	I	4_22608C00012.1	91554.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_14	53208_2	14.0	30.0	I_5_22828C00004.2	I	I	5_22828C00004.2	20772.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_15	53208_2	15.0	30.0	I_6_22825C00352.1	I	I	6_22825C00352.1	3637.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_16	53208_2	16.0	30.0	Ia_21_284.1	Ia	I	21_284.1	2478703.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_17	53208_2	17.0	30.0	Ia_22_14731C00171.1	Ia	I	22_14731C00171.1	540.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_18	53208_2	18.0	30.0	Ia_23_10528C00102.1	Ia	I	23_10528C00102.1	16705.0	508.0	22.0	0.0	8.0	0.0	0
53208_2_amp_19	53208_2	19.0	30.0	Ia_24_14478C00014.1	Ia	I	24_14478C00014.1	28978.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_20	53208_2	20.0	30.0	Ia_25_17329C00113.1	Ia	I	25_17329C00113.1	39692.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_21	53208_2	21.0	30.0	Ia_26_17150C00107.1	Ia	I	26_17150C00107.1	39709.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_22	53208_2	22.0	30.0	Ia_27_19479C00005.1	Ia	I	27_19479C00005.1	263378.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_23	53208_2	23.0	30.0	Ia_28_14556C00031.1	Ia	I	28_14556C00031.1	16481.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_24	53208_2	24.0	30.0	Ia_29_19480C00032.1	Ia	I	29_19480C00032.1	19402.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_25	53208_2	25.0	30.0	Ia_30_6268C00048.1	Ia	I	30_6268C00048.1	9137.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_26	53208_2	26.0	30.0	Ia_31_6270C00004.1	Ia	I	31_6270C00004.1	203692.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_27	53208_2	27.0	30.0	Ic_32_1122.1	Ic	I	32_1122.1	1761108.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_28	53208_2	28.0	30.0	Ic_33_6266C00011.1	Ic	I	33_6266C00011.1	76059.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_29	53208_2	29.0	30.0	Ic_34_23503C00002.1	Ic	I	34_23503C00002.1	37223.0	505.0	22.0	0.0	8.0	0.0	0
53208_2_amp_30	53208_2	30.0	30.0	I_3_22829C00598.2	I	I	3_22829C00598.2	904.0	505.0	22.0	0.0	8.0	0.0	0
53208_4_amp_1	53208_4	1.0	30.0	III_12_6265C00002.1	III	III	12_6265C00002.1	400389.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_2	53208_4	2.0	30.0	III_13_6010C00002.1	III	III	13_6010C00002.1	735494.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_3	53208_4	3.0	30.0	III_14_1121.1	III	III	14_1121.1	5993415.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_4	53208_4	4.0	30.0	III_15_10759C00365.1	III	III	15_10759C00365.1	37165.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_5	53208_4	5.0	30.0	III_36_22311C00052.1	III	III	36_22311C00052.1	23769.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_6	53208_4	6.0	30.0	III_37_9940C00458.1	III	III	37_9940C00458.1	42816.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_7	53208_4	7.0	30.0	III_40_23543C00102.1	III	III	40_23543C00102.1	161052.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_8	53208_4	8.0	30.0	III_41_22826C00713.1	III	III	41_22826C00713.1	2081.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_9	53208_4	9.0	30.0	I_1_22555C00007.1	I	I	1_22555C00007.1	129368.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_10	53208_4	10.0	30.0	I_2_22603C00009.1	I	I	2_22603C00009.1	85123.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_11	53208_4	11.0	30.0	I_35_18770C00002.1	I	I	35_18770C00002.1	217905.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_12	53208_4	12.0	30.0	I_38_22827C00280.1	I	I	38_22827C00280.1	38126.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_13	53208_4	13.0	30.0	I_4_22608C00012.1	I	I	4_22608C00012.1	91552.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_14	53208_4	14.0	30.0	I_5_22828C00004.2	I	I	5_22828C00004.2	20773.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_15	53208_4	15.0	30.0	I_6_22825C00352.1	I	I	6_22825C00352.1	3635.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_16	53208_4	16.0	30.0	Ia_21_284.1	Ia	I	21_284.1	2478704.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_17	53208_4	17.0	30.0	Ia_22_14731C00171.1	Ia	I	22_14731C00171.1	541.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_18	53208_4	18.0	30.0	Ia_23_10528C00102.1	Ia	I	23_10528C00102.1	16706.0	509.0	22.0	0.0	8.0	0.0	0
53208_4_amp_19	53208_4	19.0	30.0	Ia_24_14478C00014.1	Ia	I	24_14478C00014.1	28976.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_20	53208_4	20.0	30.0	Ia_25_17329C00113.1	Ia	I	25_17329C00113.1	39693.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_21	53208_4	21.0	30.0	Ia_26_17150C00107.1	Ia	I	26_17150C00107.1	39710.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_22	53208_4	22.0	30.0	Ia_27_19479C00005.1	Ia	I	27_19479C00005.1	263379.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_23	53208_4	23.0	30.0	Ia_28_14556C00031.1	Ia	I	28_14556C00031.1	16479.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_24	53208_4	24.0	30.0	Ia_29_19480C00032.1	Ia	I	29_19480C00032.1	19403.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_25	53208_4	25.0	30.0	Ia_30_6268C00048.1	Ia	I	30_6268C00048.1	9135.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_26	53208_4	26.0	30.0	Ia_31_6270C00004.1	Ia	I	31_6270C00004.1	203693.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_27	53208_4	27.0	30.0	Ic_32_1122.1	Ic	I	32_1122.1	1761109.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_28	53208_4	28.0	30.0	Ic_33_6266C00011.1	Ic	I	33_6266C00011.1	76057.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_29	53208_4	29.0	30.0	Ic_34_23503C00002.1	Ic	I	34_23503C00002.1	37221.0	506.0	22.0	0.0	8.0	0.0	0
53208_4_amp_30	53208_4	30.0	30.0	I_3_22829C00598.2	I	I	3_22829C00598.2	902.0	506.0	22.0	0.0	8.0	0.0	0
53208_5_amp_1	53208_5	1.0	31.0	III_11_6264C00002.1	III	III	11_6264C00002.1	192092.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_2	53208_5	2.0	31.0	III_12_6265C00002.1	III	III	12_6265C00002.1	400392.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_3	53208_5	3.0	31.0	III_13_6010C00002.1	III	III	13_6010C00002.1	735497.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_4	53208_5	4.0	31.0	III_14_1121.1	III	III	14_1121.1	5993416.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_5	53208_5	5.0	31.0	III_15_10759C00365.1	III	III	15_10759C00365.1	37168.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_6	53208_5	6.0	31.0	III_36_22311C00052.1	III	III	36_22311C00052.1	23770.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_7	53208_5	7.0	31.0	III_37_9940C00458.1	III	III	37_9940C00458.1	42819.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_8	53208_5	8.0	31.0	III_40_23543C00102.1	III	III	40_23543C00102.1	161053.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_9	53208_5	9.0	31.0	III_41_22826C00713.1	III	III	41_22826C00713.1	2084.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_10	53208_5	10.0	31.0	I_1_22555C00007.1	I	I	1_22555C00007.1	129369.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_11	53208_5	11.0	31.0	I_2_22603C00009.1	I	I	2_22603C00009.1	85126.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_12	53208_5	12.0	31.0	I_35_18770C00002.1	I	I	35_18770C00002.1	217908.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_13	53208_5	13.0	31.0	I_38_22827C00280.1	I	I	38_22827C00280.1	38129.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_14	53208_5	14.0	31.0	I_4_22608C00012.1	I	I	4_22608C00012.1	91553.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_15	53208_5	15.0	31.0	I_5_22828C00004.2	I	I	5_22828C00004.2	20776.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_16	53208_5	16.0	31.0	I_6_22825C00352.1	I	I	6_22825C00352.1	3636.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_17	53208_5	17.0	31.0	Ia_21_284.1	Ia	I	21_284.1	2478707.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_18	53208_5	18.0	31.0	Ia_22_14731C00171.1	Ia	I	22_14731C00171.1	544.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_19	53208_5	19.0	31.0	Ia_23_10528C00102.1	Ia	I	23_10528C00102.1	16709.0	505.0	22.0	0.0	9.0	0.0	0
53208_5_amp_20	53208_5	20.0	31.0	Ia_24_14478C00014.1	Ia	I	24_14478C00014.1	28977.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_21	53208_5	21.0	31.0	Ia_25_17329C00113.1	Ia	I	25_17329C00113.1	39696.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_22	53208_5	22.0	31.0	Ia_26_17150C00107.1	Ia	I	26_17150C00107.1	39713.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_23	53208_5	23.0	31.0	Ia_27_19479C00005.1	Ia	I	27_19479C00005.1	263382.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_24	53208_5	24.0	31.0	Ia_28_14556C00031.1	Ia	I	28_14556C00031.1	16480.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_25	53208_5	25.0	31.0	Ia_29_19480C00032.1	Ia	I	29_19480C00032.1	19406.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_26	53208_5	26.0	31.0	Ia_30_6268C00048.1	Ia	I	30_6268C00048.1	9136.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_27	53208_5	27.0	31.0	Ia_31_6270C00004.1	Ia	I	31_6270C00004.1	203696.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_28	53208_5	28.0	31.0	Ic_32_1122.1	Ic	I	32_1122.1	1761112.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_29	53208_5	29.0	31.0	Ic_33_6266C00011.1	Ic	I	33_6266C00011.1	76058.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_30	53208_5	30.0	31.0	Ic_34_23503C00002.1	Ic	I	34_23503C00002.1	37222.0	502.0	22.0	0.0	9.0	0.0	0
53208_5_amp_31	53208_5	31.0	31.0	I_3_22829C00598.2	I	I	3_22829C00598.2	903.0	502.0	22.0	0.0	9.0	0.0	0
21391_1_amp_1	21391_1	1.0	16.0	I_1_22555C00003.1	I	I	1_22555C00003.1	141436.0	312.0	16.0	0.0	0.0	0.0	0
21391_1_amp_2	21391_1	2.0	16.0	I_35_18770C00005.1	I	I	35_18770C00005.1	232204.0	312.0	16.0	0.0	0.0	0.0	0
21391_1_amp_3	21391_1	3.0	16.0	I_4_22608C00004.1	I	I	4_22608C00004.1	142394.0	312.0	16.0	0.0	0.0	0.0	0
21391_1_amp_4	21391_1	4.0	16.0	I_5_22828C00007.2	I	I	5_22828C00007.2	54814.0	312.0	16.0	0.0	0.0	0.0	0
